_vname_,_label_,_x_,_yhat_,_ids_
Wiek_rozpoznania,Random Forest,21936.559999999998,0.13999999999999999,0
Wiek_rozpoznania,Random Forest,22149.23,0.14416666666666667,0
Wiek_rozpoznania,Random Forest,22361.9,0.14416666666666667,0
Wiek_rozpoznania,Random Forest,22574.57,0.14416666666666667,0
Wiek_rozpoznania,Random Forest,22787.239999999998,0.14416666666666667,0
Wiek_rozpoznania,Random Forest,22999.91,0.14416666666666667,0
Wiek_rozpoznania,Random Forest,23212.58,0.14416666666666667,0
Wiek_rozpoznania,Random Forest,23425.25,0.14458333333333334,0
Wiek_rozpoznania,Random Forest,23637.92,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,23850.589999999997,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,24063.26,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,24275.93,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,24488.6,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,24701.27,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,24913.94,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,25126.61,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,25339.28,0.14291666666666666,0
Wiek_rozpoznania,Random Forest,25551.95,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,25764.62,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,25977.289999999997,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,26189.96,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,26402.629999999997,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,26615.3,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,26827.969999999998,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,27040.64,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,27253.309999999998,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,27465.98,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,27678.649999999998,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,27891.32,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,28103.989999999998,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,28316.66,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,28529.329999999998,0.13749999999999998,0
Wiek_rozpoznania,Random Forest,28742.0,0.13749999999999998,0
Rozpoznanie,Random Forest,1.0,0.1391666666666667,0
Rozpoznanie,Random Forest,1.02,0.1391666666666667,0
Rozpoznanie,Random Forest,1.04,0.1391666666666667,0
Rozpoznanie,Random Forest,1.06,0.1391666666666667,0
Rozpoznanie,Random Forest,1.08,0.1391666666666667,0
Rozpoznanie,Random Forest,1.1,0.1391666666666667,0
Rozpoznanie,Random Forest,1.12,0.1391666666666667,0
Rozpoznanie,Random Forest,1.1400000000000001,0.1391666666666667,0
Rozpoznanie,Random Forest,1.16,0.1391666666666667,0
Rozpoznanie,Random Forest,1.18,0.1391666666666667,0
Rozpoznanie,Random Forest,1.2,0.1391666666666667,0
Rozpoznanie,Random Forest,1.22,0.1391666666666667,0
Rozpoznanie,Random Forest,1.24,0.1391666666666667,0
Rozpoznanie,Random Forest,1.26,0.1391666666666667,0
Rozpoznanie,Random Forest,1.28,0.1391666666666667,0
Rozpoznanie,Random Forest,1.3,0.1391666666666667,0
Rozpoznanie,Random Forest,1.32,0.1391666666666667,0
Rozpoznanie,Random Forest,1.34,0.1391666666666667,0
Rozpoznanie,Random Forest,1.3599999999999999,0.1391666666666667,0
Rozpoznanie,Random Forest,1.38,0.1391666666666667,0
Rozpoznanie,Random Forest,1.4,0.1391666666666667,0
Rozpoznanie,Random Forest,1.42,0.1391666666666667,0
Rozpoznanie,Random Forest,1.44,0.1391666666666667,0
Rozpoznanie,Random Forest,1.46,0.1391666666666667,0
Rozpoznanie,Random Forest,1.48,0.1391666666666667,0
Rozpoznanie,Random Forest,1.5,0.1391666666666667,0
Rozpoznanie,Random Forest,1.52,0.1391666666666667,0
Rozpoznanie,Random Forest,1.54,0.1391666666666667,0
Rozpoznanie,Random Forest,1.56,0.1391666666666667,0
Rozpoznanie,Random Forest,1.58,0.1391666666666667,0
Rozpoznanie,Random Forest,1.6,0.1391666666666667,0
Rozpoznanie,Random Forest,1.62,0.1391666666666667,0
Rozpoznanie,Random Forest,1.6400000000000001,0.1391666666666667,0
Rozpoznanie,Random Forest,1.6600000000000001,0.1391666666666667,0
Rozpoznanie,Random Forest,1.6800000000000002,0.1391666666666667,0
Rozpoznanie,Random Forest,1.7000000000000002,0.1391666666666667,0
Rozpoznanie,Random Forest,1.72,0.1391666666666667,0
Rozpoznanie,Random Forest,1.74,0.1391666666666667,0
Rozpoznanie,Random Forest,1.76,0.1391666666666667,0
Rozpoznanie,Random Forest,1.78,0.1391666666666667,0
Rozpoznanie,Random Forest,1.8,0.1391666666666667,0
Rozpoznanie,Random Forest,1.82,0.1391666666666667,0
Rozpoznanie,Random Forest,1.8399999999999999,0.1391666666666667,0
Rozpoznanie,Random Forest,1.8599999999999999,0.1391666666666667,0
Rozpoznanie,Random Forest,1.88,0.1391666666666667,0
Rozpoznanie,Random Forest,1.9,0.1391666666666667,0
Rozpoznanie,Random Forest,1.92,0.1391666666666667,0
Rozpoznanie,Random Forest,1.94,0.1391666666666667,0
Rozpoznanie,Random Forest,1.96,0.1391666666666667,0
Rozpoznanie,Random Forest,1.98,0.1391666666666667,0
Rozpoznanie,Random Forest,2.0,0.1391666666666667,0
Rozpoznanie,Random Forest,2.02,0.1391666666666667,0
Rozpoznanie,Random Forest,2.04,0.1391666666666667,0
Rozpoznanie,Random Forest,2.06,0.1391666666666667,0
Rozpoznanie,Random Forest,2.08,0.1391666666666667,0
Rozpoznanie,Random Forest,2.1,0.1391666666666667,0
Rozpoznanie,Random Forest,2.12,0.1391666666666667,0
Rozpoznanie,Random Forest,2.14,0.1391666666666667,0
Rozpoznanie,Random Forest,2.16,0.1391666666666667,0
Rozpoznanie,Random Forest,2.1799999999999997,0.1391666666666667,0
Rozpoznanie,Random Forest,2.2,0.1391666666666667,0
Rozpoznanie,Random Forest,2.2199999999999998,0.1391666666666667,0
Rozpoznanie,Random Forest,2.24,0.1391666666666667,0
Rozpoznanie,Random Forest,2.26,0.1391666666666667,0
Rozpoznanie,Random Forest,2.2800000000000002,0.1391666666666667,0
Rozpoznanie,Random Forest,2.3,0.1391666666666667,0
Rozpoznanie,Random Forest,2.3200000000000003,0.1391666666666667,0
Rozpoznanie,Random Forest,2.34,0.1391666666666667,0
Rozpoznanie,Random Forest,2.3600000000000003,0.1391666666666667,0
Rozpoznanie,Random Forest,2.38,0.1391666666666667,0
Rozpoznanie,Random Forest,2.4000000000000004,0.1391666666666667,0
Rozpoznanie,Random Forest,2.42,0.1391666666666667,0
Rozpoznanie,Random Forest,2.44,0.1391666666666667,0
Rozpoznanie,Random Forest,2.46,0.1391666666666667,0
Rozpoznanie,Random Forest,2.48,0.1391666666666667,0
Rozpoznanie,Random Forest,2.5,0.1391666666666667,0
Rozpoznanie,Random Forest,2.52,0.1391666666666667,0
Rozpoznanie,Random Forest,2.54,0.1391666666666667,0
Rozpoznanie,Random Forest,2.56,0.1391666666666667,0
Rozpoznanie,Random Forest,2.58,0.1391666666666667,0
Rozpoznanie,Random Forest,2.6,0.1391666666666667,0
Rozpoznanie,Random Forest,2.62,0.1391666666666667,0
Rozpoznanie,Random Forest,2.64,0.1391666666666667,0
Rozpoznanie,Random Forest,2.66,0.1391666666666667,0
Rozpoznanie,Random Forest,2.6799999999999997,0.1391666666666667,0
Rozpoznanie,Random Forest,2.7,0.1391666666666667,0
Rozpoznanie,Random Forest,2.7199999999999998,0.1391666666666667,0
Rozpoznanie,Random Forest,2.74,0.1391666666666667,0
Rozpoznanie,Random Forest,2.76,0.1391666666666667,0
Rozpoznanie,Random Forest,2.7800000000000002,0.1391666666666667,0
Rozpoznanie,Random Forest,2.8,0.1391666666666667,0
Rozpoznanie,Random Forest,2.8200000000000003,0.1391666666666667,0
Rozpoznanie,Random Forest,2.84,0.1391666666666667,0
Rozpoznanie,Random Forest,2.8600000000000003,0.1391666666666667,0
Rozpoznanie,Random Forest,2.88,0.1391666666666667,0
Rozpoznanie,Random Forest,2.9000000000000004,0.1391666666666667,0
Rozpoznanie,Random Forest,2.92,0.1391666666666667,0
Rozpoznanie,Random Forest,2.94,0.1391666666666667,0
Rozpoznanie,Random Forest,2.96,0.1391666666666667,0
Rozpoznanie,Random Forest,2.98,0.1391666666666667,0
Rozpoznanie,Random Forest,3.0,0.1391666666666667,0
Histologia,Random Forest,-1.0,0.1391666666666667,0
Histologia,Random Forest,-0.98,0.1391666666666667,0
Histologia,Random Forest,-0.96,0.1391666666666667,0
Histologia,Random Forest,-0.94,0.1391666666666667,0
Histologia,Random Forest,-0.92,0.1391666666666667,0
Histologia,Random Forest,-0.9,0.1391666666666667,0
Histologia,Random Forest,-0.88,0.1391666666666667,0
Histologia,Random Forest,-0.86,0.1391666666666667,0
Histologia,Random Forest,-0.84,0.1391666666666667,0
Histologia,Random Forest,-0.8200000000000001,0.1391666666666667,0
Histologia,Random Forest,-0.8,0.1391666666666667,0
Histologia,Random Forest,-0.78,0.1391666666666667,0
Histologia,Random Forest,-0.76,0.1391666666666667,0
Histologia,Random Forest,-0.74,0.1391666666666667,0
Histologia,Random Forest,-0.72,0.1391666666666667,0
Histologia,Random Forest,-0.7,0.1391666666666667,0
Histologia,Random Forest,-0.6799999999999999,0.1391666666666667,0
Histologia,Random Forest,-0.6599999999999999,0.1391666666666667,0
Histologia,Random Forest,-0.64,0.1391666666666667,0
Histologia,Random Forest,-0.62,0.1391666666666667,0
Histologia,Random Forest,-0.6,0.1391666666666667,0
Histologia,Random Forest,-0.5800000000000001,0.1391666666666667,0
Histologia,Random Forest,-0.56,0.1391666666666667,0
Histologia,Random Forest,-0.54,0.1391666666666667,0
Histologia,Random Forest,-0.52,0.1391666666666667,0
Histologia,Random Forest,-0.5,0.1391666666666667,0
Histologia,Random Forest,-0.48,0.1391666666666667,0
Histologia,Random Forest,-0.45999999999999996,0.1391666666666667,0
Histologia,Random Forest,-0.43999999999999995,0.1391666666666667,0
Histologia,Random Forest,-0.42000000000000004,0.1391666666666667,0
Histologia,Random Forest,-0.4,0.1391666666666667,0
Histologia,Random Forest,-0.38,0.1391666666666667,0
Histologia,Random Forest,-0.36,0.1391666666666667,0
Histologia,Random Forest,-0.33999999999999997,0.1391666666666667,0
Histologia,Random Forest,-0.31999999999999995,0.1391666666666667,0
Histologia,Random Forest,-0.29999999999999993,0.1391666666666667,0
Histologia,Random Forest,-0.28,0.1391666666666667,0
Histologia,Random Forest,-0.26,0.1391666666666667,0
Histologia,Random Forest,-0.24,0.1391666666666667,0
Histologia,Random Forest,-0.21999999999999997,0.1391666666666667,0
Histologia,Random Forest,-0.19999999999999996,0.1391666666666667,0
Histologia,Random Forest,-0.17999999999999994,0.1391666666666667,0
Histologia,Random Forest,-0.16000000000000003,0.1391666666666667,0
Histologia,Random Forest,-0.14,0.1391666666666667,0
Histologia,Random Forest,-0.12,0.1391666666666667,0
Histologia,Random Forest,-0.09999999999999998,0.1391666666666667,0
Histologia,Random Forest,-0.07999999999999996,0.1391666666666667,0
Histologia,Random Forest,-0.05999999999999994,0.1391666666666667,0
Histologia,Random Forest,-0.040000000000000036,0.1391666666666667,0
Histologia,Random Forest,-0.020000000000000018,0.1391666666666667,0
Histologia,Random Forest,0.0,0.1391666666666667,0
Histologia,Random Forest,0.020000000000000018,0.1391666666666667,0
Histologia,Random Forest,0.040000000000000036,0.1391666666666667,0
Histologia,Random Forest,0.06000000000000005,0.1391666666666667,0
Histologia,Random Forest,0.08000000000000007,0.1391666666666667,0
Histologia,Random Forest,0.10000000000000009,0.1391666666666667,0
Histologia,Random Forest,0.1200000000000001,0.1391666666666667,0
Histologia,Random Forest,0.14000000000000012,0.1391666666666667,0
Histologia,Random Forest,0.15999999999999992,0.1391666666666667,0
Histologia,Random Forest,0.17999999999999994,0.1391666666666667,0
Histologia,Random Forest,0.19999999999999996,0.1391666666666667,0
Histologia,Random Forest,0.21999999999999997,0.1391666666666667,0
Histologia,Random Forest,0.24,0.1391666666666667,0
Histologia,Random Forest,0.26,0.1391666666666667,0
Histologia,Random Forest,0.28,0.1391666666666667,0
Histologia,Random Forest,0.30000000000000004,0.1391666666666667,0
Histologia,Random Forest,0.32000000000000006,0.1391666666666667,0
Histologia,Random Forest,0.3400000000000001,0.1391666666666667,0
Histologia,Random Forest,0.3600000000000001,0.1391666666666667,0
Histologia,Random Forest,0.3800000000000001,0.1391666666666667,0
Histologia,Random Forest,0.40000000000000013,0.1391666666666667,0
Histologia,Random Forest,0.41999999999999993,0.1391666666666667,0
Histologia,Random Forest,0.43999999999999995,0.1391666666666667,0
Histologia,Random Forest,0.45999999999999996,0.1391666666666667,0
Histologia,Random Forest,0.48,0.1391666666666667,0
Histologia,Random Forest,0.5,0.1391666666666667,0
Histologia,Random Forest,0.52,0.14083333333333334,0
Histologia,Random Forest,0.54,0.14083333333333334,0
Histologia,Random Forest,0.56,0.14083333333333334,0
Histologia,Random Forest,0.5800000000000001,0.14083333333333334,0
Histologia,Random Forest,0.6000000000000001,0.14083333333333334,0
Histologia,Random Forest,0.6200000000000001,0.14083333333333334,0
Histologia,Random Forest,0.6400000000000001,0.14083333333333334,0
Histologia,Random Forest,0.6600000000000001,0.14083333333333334,0
Histologia,Random Forest,0.6799999999999999,0.14083333333333334,0
Histologia,Random Forest,0.7,0.14083333333333334,0
Histologia,Random Forest,0.72,0.14083333333333334,0
Histologia,Random Forest,0.74,0.14083333333333334,0
Histologia,Random Forest,0.76,0.14083333333333334,0
Histologia,Random Forest,0.78,0.14083333333333334,0
Histologia,Random Forest,0.8,0.14083333333333334,0
Histologia,Random Forest,0.8200000000000001,0.14083333333333334,0
Histologia,Random Forest,0.8400000000000001,0.14083333333333334,0
Histologia,Random Forest,0.8600000000000001,0.14083333333333334,0
Histologia,Random Forest,0.8800000000000001,0.14083333333333334,0
Histologia,Random Forest,0.9000000000000001,0.14083333333333334,0
Histologia,Random Forest,0.9199999999999999,0.14083333333333334,0
Histologia,Random Forest,0.94,0.14083333333333334,0
Histologia,Random Forest,0.96,0.14083333333333334,0
Histologia,Random Forest,0.98,0.14083333333333334,0
Histologia,Random Forest,1.0,0.14083333333333334,0
Objawy_Kliniczne,Random Forest,-1.0,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.98,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.96,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.94,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.92,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.9,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.88,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.86,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.84,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.8200000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.8,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.78,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.76,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.74,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.72,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.7,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.6799999999999999,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.6599999999999999,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.64,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.62,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.6,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.5800000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.56,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.54,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.52,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.5,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.48,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.45999999999999996,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.43999999999999995,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.42000000000000004,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.4,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.38,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.36,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.33999999999999997,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.31999999999999995,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.29999999999999993,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.28,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.26,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.24,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.21999999999999997,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.19999999999999996,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.17999999999999994,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.16000000000000003,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.14,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.12,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.09999999999999998,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.07999999999999996,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.05999999999999994,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.040000000000000036,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,-0.020000000000000018,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.0,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.020000000000000018,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.040000000000000036,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.06000000000000005,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.08000000000000007,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.10000000000000009,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.1200000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.14000000000000012,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.15999999999999992,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.17999999999999994,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.19999999999999996,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.21999999999999997,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.24,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.26,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.28,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.30000000000000004,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.32000000000000006,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.3400000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.3600000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.3800000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.40000000000000013,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.41999999999999993,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.43999999999999995,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.45999999999999996,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.48,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.5,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.52,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.54,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.56,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.5800000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.6000000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.6200000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.6400000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.6600000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.6799999999999999,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.7,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.72,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.74,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.76,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.78,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.8,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.8200000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.8400000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.8600000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.8800000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.9000000000000001,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.9199999999999999,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.94,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.96,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,0.98,0.1391666666666667,0
Objawy_Kliniczne,Random Forest,1.0,0.1391666666666667,0
Objawy_Radiologiczne,Random Forest,-1.0,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.98,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.96,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.94,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.92,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.9,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.88,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.86,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.84,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.8200000000000001,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.8,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.78,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.76,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.74,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.72,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.7,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.6799999999999999,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.6599999999999999,0.13791666666666666,0
Objawy_Radiologiczne,Random Forest,-0.64,0.13791666666666666,0
